#Position (bp)	mapping quality
16149.5	37.0
16191.5	37.0
16233.5	37.0
16275.5	37.0
16317.5	37.0
16359.5	37.0
16401.5	32.63636363636363
16443.5	31.638297872340427
16485.5	35.140221402214024
16527.5	35.85294117647059
16559.0	37.0
