#Position (bp)	mapping quality
15645.5	37.0
15687.5	37.0
15729.5	37.0
15771.5	37.0
15813.5	37.0
15855.5	37.0
15897.5	37.0
15939.5	37.0
15981.5	37.0
16023.5	37.0
16065.5	37.0
16107.5	37.0
16149.5	37.0
16191.5	36.54621848739496
16233.5	35.938947368421054
16275.5	36.14563106796116
16317.5	37.0
16359.5	31.0
16401.5	31.0
16443.5	25.27906976744186
16485.5	30.26027397260274
16527.5	37.0
16559.0	37.0
